ziad_aboultaif,1448021350765957132,0
ziad_aboultaif,1448021348828295178,0
LailaGoodridge,1447769721416257536,0
LailaGoodridge,1447262697263812612,1
DaneLIoydMP,1447955219929776134,1
R_Boissonnault,1448420209635725315,1
R_Boissonnault,1447370971938111488,0
POhara2021,1448324799227383810,0
POhara2021,1448131290641965058,3
jwaldag,1447042070040887301,2
terrybeech,1446646569101451264,0
JeanDenisGaron1,1447541951587364864,0
JeanDenisGaron1,1447210819352252422,1
JeanDenisGaron1,1446823282242727939,3
JeanDenisGaron1,1446810457801695234,0
JeanDenisGaron1,1446808945281077252,0
JeanDenisGaron1,1446497205351817230,9
JeanDenisGaron1,1446277769185447943,7
A_Larouche_Shef,1448496364967579648,0
A_Larouche_Shef,1448016922851872785,0
A_Larouche_Shef,1447610722972803075,6
A_Larouche_Shef,1447376292001812481,6
A_Larouche_Shef,1446855369985347588,4
A_Larouche_Shef,1446681302246297601,1
A_Larouche_Shef,1446320110365462537,10
BlanchetteMax,1448430035317272582,0
BlanchetteMax,1447531870036676616,3
BlanchetteMax,1446593278728675330,0
mariosimardbq,1447681178828484616,0
mariosimardbq,1447632543856177158,0
mariosimardbq,1446468632230367242,6
mariosimardbq,1446431805964537883,5
mariosimardbq,1446277282545418250,0
mariosimardbq,1446080050294575110,1
sukhdhaliwal,1448320789619507207,1
sukhdhaliwal,1448300846022742023,1
sukhdhaliwal,1447993174614364161,2
sukhdhaliwal,1447250233524580352,1
sukhdhaliwal,1446924495151779841,0
sukhdhaliwal,1446601591721582597,1
sukhdhaliwal,1446590318422286339,0
sukhdhaliwal,1446497967884562442,1
sukhdhaliwal,1446202579172552704,2
sukhdhaliwal,1446172873937195009,2
JulieVignolaBL,1447921377122693134,0
JulieVignolaBL,1447919727595200522,0
JulieVignolaBL,1447763085813485572,0
JulieVignolaBL,1447729299155476480,0
JulieVignolaBL,1447709785927847937,3
JulieVignolaBL,1447661959575482369,0
JulieVignolaBL,1447659437959880706,0
JulieVignolaBL,1447656026791202817,0
JulieVignolaBL,1447655654328619012,0
JulieVignolaBL,1447655379727536133,1
martchampoux,1448044157373755398,6
martchampoux,1447549181372076033,1
martchampoux,1446611357034549251,0
martchampoux,1446569446454276098,0
martchampoux,1446569184712957956,6
martchampoux,1446211732309958661,7
MHGaudreauBQ,1447952936382906368,15
MHGaudreauBQ,1447654744126861315,1
MHGaudreauBQ,1447532828636422144,1
MHGaudreauBQ,1447233920056107015,4
MHGaudreauBQ,1446587582574436357,9
MHGaudreauBQ,1446488639362453508,0
MHGaudreauBQ,1446099961448443910,5
HedyFry,1448396887787294721,0
HedyFry,1448374238981787650,2
HedyFry,1448362780168388608,5
HedyFry,1448359862698610690,2
HedyFry,1448355256161628163,2
HedyFry,1448354783266435076,1
HedyFry,1448353847483650048,2
HedyFry,1448293706122006536,2
HedyFry,1448082312290312197,3
HedyFry,1448065043577274370,2
renevillemure,1447991301467774983,8
renevillemure,1446311331255275523,0
renevillemure,1446272475642408967,2
renevillemure,1446272264555597827,0
renevillemure,1446272100176744450,1
renevillemure,1446270801750151173,20
renevillemure,1446270744477020161,1
renevillemure,1446270678420840448,1
renevillemure,1446243425922265088,18
renevillemure,1446146202366615552,0
LucDesiletsBQ,1447633321513598976,0
LucDesiletsBQ,1447574092446568453,0
LucDesiletsBQ,1447569143897677826,0
LucDesiletsBQ,1447559811109883905,19
LucDesiletsBQ,1447314721636503553,0
LucDesiletsBQ,1447211400976388099,0
LucDesiletsBQ,1447211228896563202,3
LucDesiletsBQ,1447189687941140486,5
LucDesiletsBQ,1447017092943945732,19
LucDesiletsBQ,1446969719530065922,0
MartinBowRiver,1447562898167971841,0
BobBenzen,1448363777880100867,0
BobBenzen,1448355421274755084,16
BobBenzen,1448053769707606016,1
BobBenzen,1447212537003528201,0
BobBenzen,1446144589526704135,19
ArnoldViersen,1447963328668749831,1
ArnoldViersen,1447546272945164290,3
ArnoldViersen,1447002779772456974,0
ArnoldViersen,1446181376668090371,1
ArnoldViersen,1446162347521937408,1
GlenMotz,1448009884226699264,0
GlenMotz,1447563418962169858,2
PatKelly_MP,1447974424242634754,0
PatKelly_MP,1447299334530207745,3
StephanieKusie,1448292042237354006,18
StephanieKusie,1448115492330299392,0
StephanieKusie,1447581839493713920,2
StephanieKusie,1447247047418007552,0
StephanieKusie,1447043278562480131,19
jeneroux,1448495890453262341,2
jeneroux,1447924635513860100,0
jeneroux,1447576509766520832,1
jeneroux,1447201630143746058,0
jeneroux,1446470448741486626,1
jeneroux,1446121400540884998,1
JohnBarlowMP,1448285020569882624,1
Cooper4SAE,1447261399235792896,0
Cooper4SAE,1446662070284419074,19
ShannonStubbsMP,1448333193816461323,20
ShannonStubbsMP,1447985416796352524,20
ShannonStubbsMP,1446566068307185669,1
ShannonStubbsMP,1446505668899446791,0
BlakeRichardsMP,1448425155668189190,2
BlakeRichardsMP,1448358830052573189,0
BlakeRichardsMP,1446201882901467139,0
jasrajshallan,1447976838857375744,0
jasrajshallan,1447976696188219397,2
jasrajshallan,1447589989915799554,1
jasrajshallan,1447243383534014466,2
jasrajshallan,1446531854727892999,1
jasrajshallan,1446132511667417105,1
MikeLakeMP,1448458738545741825,1
MikeLakeMP,1448448746866417667,1
MikeLakeMP,1447756831611244548,0
MikeLakeMP,1447751766322253824,12
MikeLakeMP,1447569200227098648,5
MikeLakeMP,1447297745954295808,1
MikeLakeMP,1447267512366747648,9
GarnettGenuis,1447571161932464131,4
GarnettGenuis,1446904456373747713,0
GarnettGenuis,1446903305796476932,0
GarnettGenuis,1446833233757233152,0
GarnettGenuis,1446577243451322370,1
TimUppal,1448285192431579137,0
TimUppal,1448076493750423556,0
TimUppal,1447965517143281678,0
TimUppal,1447784454617927683,2
TimUppal,1447724916292399104,3
TimUppal,1447532854636908548,1
TimUppal,1446612199187824647,0
TimUppal,1446169919385702405,6
MichelleRempel,1446607756442492932,14
DanAlbas,1448480849574301701,0
DanAlbas,1448479633964290049,0
DanAlbas,1448357241736683528,1
DanAlbas,1448026128740798465,19
DanAlbas,1447946989702844421,1
DanAlbas,1447943225986093065,18
DanAlbas,1446483408880693249,7
DanAlbas,1446472048755232769,1
DanAlbas,1446143875685355528,0
DanAlbas,1446143637377597448,1
KenHardie,1448318673840586760,0
KenHardie,1448123921077833732,0
KenHardie,1447258742354026499,0
KenHardie,1447258683642105868,0
KenHardie,1447172945512652805,1
KenHardie,1446974219561091075,4
KenHardie,1446464022841225221,0
KenHardie,1446458611639652356,1
KenHardie,1446266546096123911,0
MelArnoldMP,1447629767608467461,1
MelArnoldMP,1446543156078546946,0
FrankCaputoMD,1447401539799224325,3
FrankCaputoMD,1447025542079913991,0
FrankCaputoMD,1446245550370615310,2
MarcDalton,1447768839429648387,0
TracyGrayKLC,1448060920110800896,1
TracyGrayKLC,1447660418298793987,1
TracyGrayKLC,1446868058006450179,1
TracyGrayKLC,1446155077568368646,2
markstrahl,1448402754054066180,18
markstrahl,1447291557648867330,20
markstrahl,1446535512722837506,17
markstrahl,1446139717548920845,0
BradleyVis,1447230069630373888,0
BradleyVis,1446283236095651841,1
BradleyVis,1446248530713014294,0
BradleyVis,1446247928880779265,0
BradleyVis,1446247656347430912,0
bobzimmermp,1448430396564070400,2
bobzimmermp,1447596449231818755,0
bobzimmermp,1447078049292292097,0
bobzimmermp,1446632156965441541,0
bobzimmermp,1446202021669789696,0
LarryMaguireMP,1447190497244614662,1
RichardBragdon,1447682520217268228,1
RichardBragdon,1447551293799772178,1
RichardBragdon,1446455842870636545,1
JohnWilliamson_,1447355779145687046,2
JohnWilliamson_,1447355361762103307,2
JohnWilliamson_,1447295064720515078,2
JohnWilliamson_,1446989393634471940,13
JohnWilliamson_,1446988437400215560,20
ScottAAitchison,1447908937378979844,0
ScottAAitchison,1447573764624035840,2
ScottAAitchison,1447244228627734539,3
MikeBarrettON,1448058407236378625,0
MikeBarrettON,1447273985620824064,18
MikeBarrettON,1446569274714304522,0
MikeBarrettON,1446569271685959680,4
JohnBrassardCPC,1448343730470244353,2
JohnBrassardCPC,1447183765718110208,0
JohnBrassardCPC,1446938445159534593,3
JohnBrassardCPC,1446511770496086017,3
m_pauze,1447293607975825408,1
m_pauze,1447267939086864385,4
m_pauze,1446979790083268612,1
m_pauze,1446879881845895168,0
m_pauze,1446564805775609857,1
m_pauze,1446509944522563585,1
m_pauze,1446176748941373441,0
m_pauze,1446158801086865418,1
m_pauze,1446154602835943427,2
m_pauze,1446079357101883393,0
MichaelChongMP,1446186059348459528,2
MichaelChongMP,1446185982219403280,20
TerryDowdall,1448390741429047296,0
TerryDowdall,1448023584975335427,0
TerryDowdall,1447233614303875072,1
TerryDowdall,1446864311222165511,3
TerryDowdall,1446567456701652998,3
TerryDowdall,1446210176122560516,2
EricDuncanSDSG,1447591026751856644,2
krimichaudbq,1448431888876646402,0
krimichaudbq,1448303987082547205,3
krimichaudbq,1448030344138133505,19
krimichaudbq,1447647304907907076,0
krimichaudbq,1446819014722924547,1
krimichaudbq,1446566523737448453,2
krimichaudbq,1446533541630775297,1
krimichaudbq,1446531111245553674,4
krimichaudbq,1446158578725920769,4
krimichaudbq,1446119070378577923,1
DaveEppCKL,1448406323482304515,0
DaveEppCKL,1446129132799102984,0
mferreriptbokaw,1448053682780712967,0
mferreriptbokaw,1448053530334580741,0
mferreriptbokaw,1447960467180249092,7
mferreriptbokaw,1447388473267269640,0
mferreriptbokaw,1447388360264327170,0
mferreriptbokaw,1447350971735187462,2
mferreriptbokaw,1447218826295316482,4
mferreriptbokaw,1446901985165418497,0
mferreriptbokaw,1446083454647611395,0
mferreriptbokaw,1446059907669762048,0
MarilynGladuSL,1448247778082238466,1
MarilynGladuSL,1448247665066758149,0
MarilynGladuSL,1448247560292929542,0
MarilynGladuSL,1447547533316796418,0
MarilynGladuSL,1447185147766378502,0
MarilynGladuSL,1447103947722870785,0
MarilynGladuSL,1446653164950806531,4
MarilynGladuSL,1446433341335642112,4
MarilynGladuSL,1446277937104314370,0
MarilynGladuSL,1446233401162350598,1
Shelby_Kramp,1448375548087095303,0
Shelby_Kramp,1447517789594529795,4
Shelby_Kramp,1447245932769206279,1
Shelby_Kramp,1446943920437579779,5
Shelby_Kramp,1446060300759883778,0
MelissaLantsman,1448386846585724928,8
MelissaLantsman,1447570212635688968,19
MelissaLantsman,1447047549030965254,19
MelissaLantsman,1446140604715606020,20
ChrisLewisEssex,1448348832517984260,1
ChrisLewisEssex,1447976881421266946,0
ChrisLewisEssex,1446151266221142016,2
LeslynLewis,1447686251948253187,8
LeslynLewis,1446879533567725569,20
Eric_Melillo,1448437805701603335,1
Eric_Melillo,1448278360728252418,1
Eric_Melillo,1448063827602444288,0
Eric_Melillo,1448017251534352384,0
Eric_Melillo,1447964797203632132,0
Eric_Melillo,1447222961262444557,1
Eric_Melillo,1446573342765551624,0
Eric_Melillo,1446123746687782912,1
Gabriel_SMarie,1446512802332647439,6
JohnNaterMP,1447950524670783496,0
JohnNaterMP,1447236958657392644,2
JohnNaterMP,1446496216053915678,4
erinotoole,1448385211587248130,16
erinotoole,1448045311339995140,19
erinotoole,1448045059761479680,11
erinotoole,1447350734555648002,20
erinotoole,1447350482725265411,3
erinotoole,1447176874564665350,10
erinotoole,1447176740946817024,20
erinotoole,1447176248841674756,0
erinotoole,1447176119279656962,2
erinotoole,1447175905978236929,3
PierrePoilievre,1448423288099774465,15
PierrePoilievre,1448101078587908097,18
PierrePoilievre,1448087572895383564,18
PierrePoilievre,1447714603077619714,20
PierrePoilievre,1447376561896894469,19
PierrePoilievre,1446596270399934474,20
PierrePoilievre,1446549169779445780,19
PierrePoilievre,1446542222065819654,18
PierrePoilievre,1446471587608334340,18
PierrePoilievre,1446465525115203587,20
Lianne_Rood,1446857420773416964,1
Lianne_Rood,1446569477798252549,5
AlexRuff17,1448240671580639233,1
AlexRuff17,1448098053798432768,0
AlexRuff17,1447937036023996424,3
AlexRuff17,1447911394389671939,2
AlexRuff17,1447672568530542603,1
AlexRuff17,1447268396488347661,0
AlexRuff17,1446513105492746250,0
AlexRuff17,1446437287865339906,1
AlexRuff17,1446436991797800962,2
AlexRuff17,1446436990489186309,3
Jamie_Schmale,1448030778907054082,7
kyleseeback,1447282661723197442,0
DougShipleyBSOM,1448415500409573382,0
DougShipleyBSOM,1448360234834083849,0
DougShipleyBSOM,1447919790274879509,0
DougShipleyBSOM,1447548790257291267,0
DougShipleyBSOM,1446811179146522631,0
DougShipleyBSOM,1446130735287390212,20
karen_vecchio,1448425333959581696,0
karen_vecchio,1448039442502098955,0
karen_vecchio,1447183037582749702,0
karen_vecchio,1446211028115668995,0
ryan_r_williams,1448363000512004103,0
ryan_r_williams,1448013225329627143,0
ryan_r_williams,1447915997436973058,0
ryan_r_williams,1447219135117729792,4
ryan_r_williams,1446489501061238790,0
GenereuxBernard,1448291305763840010,0
richardmartelpc,1447195581500346386,0
LucBerthold,1448438602145439751,0
LucBerthold,1447333426848272384,0
LucBerthold,1447332223707922433,4
LucBerthold,1446084462396256258,0
PierrePaulHus,1448264814019686408,1
PierrePaulHus,1447174800426901504,6
AlainRayes,1447620803214856207,0
AlainRayes,1447204363303366657,0
AlainRayes,1447204262140841986,0
AlainRayes,1447032725244874757,2
AlainRayes,1446999779033112578,1
AlainRayes,1446884849168572418,0
AlainRayes,1446603819618607106,1
AlainRayes,1446076179606343683,15
gerarddeltell,1448396076751462406,0
gerarddeltell,1448372031624466432,0
gerarddeltell,1447733049928654850,0
gerarddeltell,1447323413631193088,10
gerarddeltell,1447187220096507905,12
gerarddeltell,1447177325527937024,1
gerarddeltell,1446443095227346954,0
gerarddeltell,1446436248898490377,0
GillMarilene,1447733851875422219,0
GillMarilene,1446271678699429888,1
MichaelKramSK,1448434767481954304,1
MichaelKramSK,1448298659729137664,1
MichaelKramSK,1447941438319185923,0
MichaelKramSK,1447588961661054976,0
MichaelKramSK,1447304703516102659,2
MichaelKramSK,1446976664076832773,0
MichaelKramSK,1446618154298331138,0
MichaelKramSK,1446092270357389320,0
BradRedekopp,1448332069063446528,0
BradRedekopp,1447943680791236611,0
BradRedekopp,1447587109397741572,0
BradRedekopp,1447215669871788033,0
BradRedekopp,1446494445642211328,0
AndrewScheer,1448104163808849926,15
ElizabethMay,1447564140717953034,20
ElizabethMay,1447411639167426562,9
ElizabethMay,1446594452114456576,20
ElizabethMay,1446561413141389313,3
KevinVuongTO,1448373770155089920,2
KevinVuongTO,1447961520554614788,2
KevinVuongTO,1447961517660549125,4
JoyceMurray,1448447393398071298,0
Taleeb,1448483468372062208,6
Taleeb,1447382874102116352,1
Taleeb,1447281154369929229,11
Taleeb,1447265454028886017,0
Taleeb,1447248546810535941,4
Taleeb,1447246836713070595,2
Taleeb,1446927381751418882,0
Taleeb,1446868722971410441,20
Taleeb,1446572793877778433,4
Taleeb,1446572792380493827,16
CQualtro,1447738869101707264,4
CQualtro,1446543039275671556,1
CQualtro,1446543036645847048,1
CQualtro,1446543033407877123,1
CQualtro,1446542223298924546,6
CQualtro,1446542221856149521,4
CQualtro,1446542218676916230,20
HarjitSajjan,1448035442998218752,4
HarjitSajjan,1448012098357788672,16
HarjitSajjan,1447682538638430208,5
HarjitSajjan,1447682107287826433,16
HarjitSajjan,1447653070658097156,16
HarjitSajjan,1447567693826121728,16
HarjitSajjan,1447567612473454595,4
HarjitSajjan,1447291948499410946,20
HarjitSajjan,1447291777036214272,6
HarjitSajjan,1446880203934818307,9
randeepssarai,1447288303405785088,2
PatrickBWeiler,1447644659174371330,2
PatrickBWeiler,1446642461175009281,2
JonathanWNV,1448415090064171014,18
JonathanWNV,1447990969622798350,19
JonathanWNV,1447977389800177665,19
JonathanWNV,1447637467268538373,1
JonathanWNV,1447637462742966291,1
JonathanWNV,1447637459030917126,1
JonathanWNV,1447637455058919433,1
JonathanWNV,1447637451137294343,1
JonathanWNV,1447637447500836874,6
JonathanWNV,1447635913610235907,9
jimcarr_wpg,1448373223909904389,2
jimcarr_wpg,1447595775400288260,2
jimcarr_wpg,1447595773198282757,4
TerryDuguid,1446573939950440449,3
stbstvdan,1448418691755003904,2
stbstvdan,1448415610581495810,4
stbstvdan,1447198420981125122,2
stbstvdan,1447198418556932102,3
stbstvdan,1447198161651568642,1
stbstvdan,1447198159399231488,1
DLeBlancNB,1447559590229516293,1
DLeBlancNB,1447559586874015755,2
DLeBlancNB,1447559566011555841,3
WayneLongSJ,1446639860517937164,6
SeamusORegan,1448164156406910977,0
SeamusORegan,1448048054809026565,3
SeamusORegan,1447941547056680961,6
SeamusORegan,1447665674554429444,0
SeamusORegan,1447665378386120710,0
SeamusORegan,1447665151608492038,11
SeamusORegan,1447640948566073351,1
SeamusORegan,1447640946913521668,1
SeamusORegan,1447640280212119552,7
SeamusORegan,1447560095781511169,0
ChurenceRogers,1447892042286309378,0
ChurenceRogers,1447530300641251332,0
ChurenceRogers,1447154803130445826,1
Joanne_NL,1448293898166620161,3
Joanne_NL,1447914837267341312,1
MMcLeodNWT,1446495323430531073,1
JaimeBattiste,1447639045341859849,2
JaimeBattiste,1446566754390618123,1
KodyBloisNS,1448043542979522563,3
KodyBloisNS,1448029387992051714,0
KodyBloisNS,1447935856858304514,1
KodyBloisNS,1447244806586044425,3
KodyBloisNS,1446828525860921345,1
KodyBloisNS,1446520912476524547,5
KodyBloisNS,1446279460651741190,2
AndyFillmoreHFX,1448086158781689859,20
AndyFillmoreHFX,1447751111176331271,4
AndyFillmoreHFX,1447743585894416389,0
AndyFillmoreHFX,1447743487554768896,0
AndyFillmoreHFX,1447743295099228164,0
AndyFillmoreHFX,1447648100277964803,1
AndyFillmoreHFX,1446792590188232708,0
AndyFillmoreHFX,1446574565212164101,10
AndyFillmoreHFX,1446568560654962692,0
AndyFillmoreHFX,1446560315773227058,19
DarrenFisherNS,1447896349844951046,0
DarrenFisherNS,1446497797906309144,2
DarrenFisherNS,1446053546844172289,0
darrellsamson,1446162423568814083,1
OmarAlghabra,1447234474157166598,1
OmarAlghabra,1447233982492459008,4
OmarAlghabra,1447223241223950343,12
OmarAlghabra,1446475510960250882,12
Shafqat_Ali_1,1447418376016568325,4
AnitaOakville,1448416231577604101,1
AnitaOakville,1448372147756441600,10
AnitaOakville,1448096187811344386,19
AnitaOakville,1448091827496706049,15
AnitaOakville,1447726012087914496,18
AnitaOakville,1447237092199837703,6
AnitaOakville,1447183850011041792,19
AnitaOakville,1446897681746563073,20
AnitaOakville,1446254907711950849,20
AnitaOakville,1446237640844582914,8
gary_srp,1448402121506893829,0
gary_srp,1447356605545254915,0
gary_srp,1447356602533793795,1
gary_srp,1447251194154528771,2
gary_srp,1446618280584695808,4
AryaCanada,1446579315429281797,4
VBadawey,1448308843042295821,2
VBadawey,1448019049624084488,0
VBadawey,1447963909219135500,0
VBadawey,1447720464755970048,3
VBadawey,1447616792470474758,1
VBadawey,1447602939686789126,2
VBadawey,1447247574432460800,1
VBadawey,1446895939743068162,3
VBadawey,1446542778817777668,2
VBadawey,1446484877684219907,2
Yvan_Baker,1446939242140250112,2
Yvan_Baker,1446216347852103680,6
Carolyn_Bennett,1448478575011799043,4
Carolyn_Bennett,1448028921971228687,3
Carolyn_Bennett,1448028919622508556,5
Carolyn_Bennett,1447649543466717187,2
Carolyn_Bennett,1447649533668777988,2
Carolyn_Bennett,1447649531294846981,7
Carolyn_Bennett,1446874661233569799,11
Carolyn_Bennett,1446865025122045952,20
Carolyn_Bennett,1446660891571798019,1
Carolyn_Bennett,1446599647787638784,5
trudel_denis,1448346795562749952,3
trudel_denis,1447990863494270982,0
trudel_denis,1447944537163325442,0
trudel_denis,1447907579385028609,9
trudel_denis,1447560172700934145,11
trudel_denis,1447202146496270339,19
trudel_denis,1446820921046614016,7
trudel_denis,1446709791355809800,0
trudel_denis,1446297641692934178,0
Chris_Bittle,1448288242634268672,0
Chris_Bittle,1448282632056414219,0
Chris_Bittle,1448281147436371987,0
Chris_Bittle,1448276392177815555,0
Chris_Bittle,1448270169516777477,1
Chris_Bittle,1448267920610574342,0
Chris_Bittle,1447974771480727552,0
Chris_Bittle,1447925182790868998,2
Chris_Bittle,1447925181448589326,6
Chris_Bittle,1447604240583733248,0
BillBlair,1448354700760436746,12
BillBlair,1448354697602031626,14
BillBlair,1448354621756428292,5
BillBlair,1448354617482432518,19
BillBlair,1448311330839085062,17
BillBlair,1448311287436480518,1
BillBlair,1448311286031335424,2
BillBlair,1446526729045123117,20
BillBlair,1446526727770017793,18
BillBlair,1446526687026585618,2
ValBradford_,1448441144619196421,0
ValBradford_,1447979549770276864,1
ValBradford_,1447631424945786890,1
ValBradford_,1447599993611853824,1
ValBradford_,1446562134708654111,2
ValBradford_,1446143251686305799,0
ValBradford_,1446119645417639944,1
BardishKW,1448387852090462210,2
BardishKW,1448364343297515523,3
BardishKW,1447587138116149251,4
BardishKW,1446575396653256705,19
BardishKW,1446525508766900262,19
Shaun_Chen,1447691067281842181,4
Shaun_Chen,1447301564994101257,8
Shaun_Chen,1446953982186885123,6
PaulChiangMU,1448447362028998657,1
PaulChiangMU,1447283508238499842,1
PaulChiangMU,1446542002062036994,4
PaulChiangMU,1446255925707300873,3
Alduceppe,1447541051263234051,0
coteau,1448319793510162432,19
coteau,1448083331732606977,1
coteau,1447652358343823364,3
coteau,1446456980390940676,8
juliedabrusin,1446533589412290563,4
juliedabrusin,1446191486874406930,5
PamDamoff,1447718416605921284,0
PamDamoff,1446798201948868616,20
PamDamoff,1446283619555815424,0
PamDamoff,1446242366411755521,3
PamDamoff,1446241917642158084,2
handongontario,1447195066188115971,1
Francis_Drouin,1448285700613447681,0
Francis_Drouin,1446508749062033411,2
Francis_Drouin,1446258026370015232,0
Francis_Drouin,1446064541041893380,0
KirstyDuncanEN,1447925362286071822,3
KirstyDuncanEN,1447541372823683073,0
KirstyDuncanEN,1447367539554725890,2
KirstyDuncanEN,1447351408332787716,0
KirstyDuncanEN,1446833078270312449,3
KirstyDuncanEN,1446513868629479425,0
JulieDzerowicz,1447188995482525701,2
JulieDzerowicz,1447188993364344834,2
JulieDzerowicz,1447188988989685764,3
JulieDzerowicz,1446524202094366721,1
JulieDzerowicz,1446524199892394046,3
