ziad_aboultaif,1448021350765957132,0
JulieDzerowicz,1446238312067485699,2
JulieDzerowicz,1446180857597808645,3
AliEhsassi,1448076080062124045,1
AliEhsassi,1448053177941520384,2
AliEhsassi,1446807697832267779,1
AliEhsassi,1446467128106889222,1
AliEhsassi,1446466303271768065,0
AliEhsassi,1446462745969405953,2
MonaFortier,1448279528028114944,2
MonaFortier,1448279525486366727,7
MonaFortier,1448279094890844161,3
MonaFortier,1448279091145232386,3
MonaFortier,1447959286563414024,4
MonaFortier,1447959284269076485,9
MonaFortier,1447958769477070849,3
MonaFortier,1447958755937771521,3
MonaFortier,1447610685114957828,1
MonaFortier,1447610682673872900,4
pfragiskatos,1448343562890981383,3
pfragiskatos,1448342276195897347,8
pfragiskatos,1447686444848386048,0
pfragiskatos,1447589353937686529,2
pfragiskatos,1447217594201694214,6
pfragiskatos,1447213873669476359,3
pfragiskatos,1446843929878478848,7
pfragiskatos,1446502276353380355,4
pfragiskatos,1446468488021827587,2
pfragiskatos,1446133181468471297,3
cafreeland,1448465364422103042,16
cafreeland,1448465265201647620,7
cafreeland,1448447035145916419,19
cafreeland,1448446872541085701,2
cafreeland,1448079769485053954,19
cafreeland,1448079526488158214,19
cafreeland,1447664986680172544,20
cafreeland,1446622745735876610,19
cafreeland,1446622534552756224,5
cafreeland,1446603654862184448,20
IqwinderSGaheer,1447363529326137346,1
IqwinderSGaheer,1446608840783536128,7
IqwinderSGaheer,1446252351980032002,1
IqwinderSGaheer,1446187062323986432,0
MarkGerretsen,1447345103937458177,0
MarkGerretsen,1447336437389611009,0
MarkGerretsen,1447334673756078083,0
MarkGerretsen,1447315103687270409,5
MarkGerretsen,1447078244646367232,3
MarkGerretsen,1446984930500689925,0
MarkGerretsen,1446968308398448640,0
MarkGerretsen,1446968102802034694,0
MarkGerretsen,1446961588905316361,2
MarkGerretsen,1446959212823818243,2
karinagould,1448046680570581007,3
karinagould,1447966452745740295,6
karinagould,1447966451172790275,4
karinagould,1446603206449143811,20
PattyHajdu,1448446872478175233,7
PattyHajdu,1448446870716657666,9
PattyHajdu,1448446308918890498,2
PattyHajdu,1448446307690065920,2
PattyHajdu,1448446305974558721,2
PattyHajdu,1448044147017977857,19
PattyHajdu,1447676730634866696,18
PattyHajdu,1447235514734497803,17
PattyHajdu,1446628869826547715,1
PattyHajdu,1446628835043184647,2
lisahepfner2021,1447685487406325763,4
lisahepfner2021,1447654385337647106,0
lisahepfner2021,1447641182494994435,3
lisahepfner2021,1447641178195865607,3
lisahepfner2021,1446592864960536586,2
lisahepfner2021,1446592862506962945,12
markhollandlib,1447991309134880778,4
markhollandlib,1447991183326724098,0
markhollandlib,1447236898209026050,7
markhollandlib,1446559507186913297,1
markhollandlib,1446523639445299223,1
markhollandlib,1446119560164241410,1
HonAhmedHussen,1448412545749065731,0
HonAhmedHussen,1448008948418760707,3
HonAhmedHussen,1447591983652950029,8
HonAhmedHussen,1447293906564042765,3
HonAhmedHussen,1447293905125482507,3
HonAhmedHussen,1447293809138802701,1
HonAhmedHussen,1447293807159021575,2
HonAhmedHussen,1446944260239069185,1
HonAhmedHussen,1446941380811632646,8
HonAhmedHussen,1446504197151678464,4
MarciIen,1448012626403921927,1
MarciIen,1447960124564414465,0
MarciIen,1447960098421321733,0
MarciIen,1447960072043257856,0
MarciIen,1447960048819482624,0
MarciIen,1447960014241636359,0
MarciIen,1447959920960229376,0
MarciIen,1447959893202309124,0
MarciIen,1447959865377316868,0
MarciIen,1447625055115042817,8
MajidJowhari,1447298041229217792,1
MajidJowhari,1446579907107172358,2
MajidJowhari,1446213989021720578,2
KayabagaArielle,1448500448009326596,0
KayabagaArielle,1448408309904678920,0
KayabagaArielle,1448402694390099979,0
KayabagaArielle,1448401941554503681,2
KayabagaArielle,1448362971789410307,0
KayabagaArielle,1448362969847537667,4
KayabagaArielle,1447711690980827138,0
KayabagaArielle,1447572616663998474,5
KayabagaArielle,1447238781149532170,14
KayabagaArielle,1447238385542774785,19
iamIqraKhalid,1448386384675409920,1
iamIqraKhalid,1448015592280281090,1
iamIqraKhalid,1447182375281061888,4
iamIqraKhalid,1447181871796740096,4
iamIqraKhalid,1446591114727804935,2
iamIqraKhalid,1446477598297575431,3
iamIqraKhalid,1446473770315694086,5
iamIqraKhalid,1446217700334784512,6
KamalKheraLib,1447648372182196226,5
KamalKheraLib,1447250423694430212,7
KamalKheraLib,1447222967524642819,13
KamalKheraLib,1446907782477791239,11
KamalKheraLib,1446858948506800133,20
KamalKheraLib,1446682788011429891,0
KamalKheraLib,1446577937340420101,20
KamalKheraLib,1446502396138565638,1
KamalKheraLib,1446484989521051655,17
KamalKheraLib,1446223011011571712,3
Irek_K,1448102760348622854,0
Irek_K,1447571843624411139,2
mflalonde,1448421837994610691,3
mflalonde,1448325262274355202,2
mflalonde,1448001671070687233,3
mflalonde,1447966532810809349,9
mflalonde,1447966400321097732,5
mflalonde,1447545266412924939,1
mflalonde,1446940414599045120,0
mflalonde,1446650899380809733,1
mflalonde,1446580657535193094,0
mflalonde,1446580656457363460,0
cathayw,1446809417752596486,0
VivianeLapointe,1447545376072941575,0
LloydLongfield,1448006132757315587,3
LloydLongfield,1446597082014433284,1
LloydLongfield,1446597080869376004,1
LloydLongfield,1446597079372115973,3
TimLouisKitCon,1448378103470899200,1
TimLouisKitCon,1448318353601355777,0
TimLouisKitCon,1448046013206470668,1
TimLouisKitCon,1447270719444951047,2
TimLouisKitCon,1447215498148601858,2
TimLouisKitCon,1446860549623590918,1
TimLouisKitCon,1446538620039467008,3
TimLouisKitCon,1446216273541705731,1
TimLouisKitCon,1446142460036620289,1
j_maloney,1447755875976949766,2
_BryanMay,1448433150154182658,1
_BryanMay,1448310402681561094,1
_BryanMay,1448084191636336641,0
_BryanMay,1447971551832326147,1
_BryanMay,1447736386447085569,1
_BryanMay,1447684322211901440,2
_BryanMay,1447307267787919364,0
_BryanMay,1447010583312838662,2
_BryanMay,1446864594186743818,2
_BryanMay,1446570337072828422,1
JohnMcKayLib,1448512521359482883,0
JohnMcKayLib,1447562640188923908,1
JohnMcKayLib,1446505672720322562,1
DesjarlaisBlake,1447997799048548357,4
DesjarlaisBlake,1447259043299422208,8
DesjarlaisBlake,1447259041974001665,9
DesjarlaisBlake,1447259040287899649,17
DesjarlaisBlake,1446952391652245505,5
DesjarlaisBlake,1446912157065437190,8
DesjarlaisBlake,1446205144316657670,1
marcomendicino,1448373700139569158,3
marcomendicino,1448373540781236226,1
marcomendicino,1448324317096333313,17
marcomendicino,1448306803046027265,2
marcomendicino,1447628175828209669,17
marcomendicino,1447581677476368387,2
marcomendicino,1447581284960702466,8
marcomendicino,1446931023992954884,19
marcomendicino,1446608893854068745,3
marcomendicino,1446608813117816840,19
Yasir_Naqvi,1448486419660423170,0
Yasir_Naqvi,1448362411120005124,1
Yasir_Naqvi,1447527867286491139,6
Yasir_Naqvi,1447207220085727236,6
Yasir_Naqvi,1446602453911281672,2
Yasir_Naqvi,1446299499610218500,12
Yasir_Naqvi,1446155159705423872,0
Yasir_Naqvi,1446123355002662919,2
mary_ng,1448377048154742786,1
mary_ng,1448376591780827139,0
mary_ng,1448355559435120646,0
mary_ng,1448355557010722820,0
mary_ng,1448046633921523713,19
mary_ng,1448046569236975616,5
mary_ng,1448016535004618753,5
mary_ng,1448016288442372099,1
mary_ng,1447990567313498114,2
mary_ng,1447990506504527872,1
JenOConnell_,1447607816626319369,4
MarcusPowlowski,1447340859905789955,1
AnthonyRota,1446883160600416257,4
AnthonyRota,1446460369199788037,3
rubysahotalib,1448292250572804100,3
rubysahotalib,1448009883169742851,0
rubysahotalib,1447983465681534978,10
rubysahotalib,1447955127445372934,1
rubysahotalib,1447626146057801732,3
rubysahotalib,1447598475781283842,3
rubysahotalib,1446551288951545859,9
YaaraSaks,1448332269463220224,1
YaaraSaks,1448070106274312198,2
YaaraSaks,1447552292379631620,1
YaaraSaks,1447206515132280840,4
YaaraSaks,1446581785295572993,5
YaaraSaks,1446541623849099272,1
YaaraSaks,1446288921311203332,3
YaaraSaks,1446250768978296832,1
MarcSerreMP,1448382842296279044,0
MarcSerreMP,1448382502180098059,0
MarcSerreMP,1448011485624643589,0
MarcSerreMP,1447646182390521858,0
MarcSerreMP,1447646026702147588,2
MarcSerreMP,1447235770583027712,0
MarcSerreMP,1447235669881987074,4
MarcSerreMP,1446952674549772293,0
MarcSerreMP,1446952432035053582,2
MarcSerreMP,1446503876996313089,0
KevinWaugh_CPC,1448379183072120832,0
JudySgroMP,1447625038060982274,0
TerrySheehanMP,1447615359406813196,1
TerrySheehanMP,1447289796175536129,1
TerrySheehanMP,1446912789050691587,0
TerrySheehanMP,1446125942275915779,1
MSidhuLiberal,1448379026217881605,1
MSidhuLiberal,1448104171182477313,2
MSidhuLiberal,1447581398857039874,2
MSidhuLiberal,1447222265792323585,3
MSidhuLiberal,1446621420029624322,1
MSidhuLiberal,1446492458855112720,2
MSidhuLiberal,1446140042704003076,0
MSidhuLiberal,1446098590821232646,1
SoniaLiberal,1448400936855027723,1
SoniaLiberal,1448400776053903364,1
SoniaLiberal,1448400772740288518,0
SoniaLiberal,1448400763789713410,4
SoniaLiberal,1447996123470340106,10
SoniaLiberal,1447779453640265729,4
SoniaLiberal,1447245641390993409,5
SoniaLiberal,1446950083086389260,4
SoniaLiberal,1446947012721750017,7
SoniaLiberal,1446914126152876035,3
fsorbara,1448449256508043266,0
fsorbara,1448413627304849412,1
fsorbara,1448048503448645640,0
fsorbara,1447948674596802570,17
fsorbara,1446465301185433610,19
fsorbara,1446131849432948738,3
SvenTrueNorth,1447935316103401484,3
SvenTrueNorth,1447630482661908481,5
SvenTrueNorth,1447321479662743554,8
SvenTrueNorth,1447242667042263042,5
SvenTrueNorth,1446874315849338886,1
SvenTrueNorth,1446872011800825856,9
SvenTrueNorth,1446617055839629318,3
SvenTrueNorth,1446547288193650689,7
SvenTrueNorth,1446478407655694349,0
JennaSudds,1448392222194421762,3
JennaSudds,1447200805581434882,3
JennaSudds,1446639498184564737,3
JennaSudds,1446588270213799942,4
JennaSudds,1446502946385108993,0
JennaSudds,1446491201922867219,4
FilomenaTassi,1447650171416989699,1
FilomenaTassi,1447649321067978757,3
FilomenaTassi,1447648939063357441,1
FilomenaTassi,1447235005307043846,6
FilomenaTassi,1446906232292446217,3
TurnbullWhitby,1448264297986019342,18
TurnbullWhitby,1447757642189971461,8
TurnbullWhitby,1447551588957048833,13
TurnbullWhitby,1447371450139258881,7
TurnbullWhitby,1446474277671383046,20
TurnbullWhitby,1446438950953013272,0
TurnbullWhitby,1446302533862010905,3
TurnbullWhitby,1446279937032392707,3
TurnbullWhitby,1446276433089814535,19
TurnbullWhitby,1446274122913304578,19
rechievaldez,1447708798857187330,0
rechievaldez,1447303192925069315,0
rechievaldez,1447301859920777221,0
TonyVanBynen,1448348049189789701,1
TonyVanBynen,1448015701206253569,0
TonyVanBynen,1447985487835242498,2
TonyVanBynen,1447228091953303554,1
TonyVanBynen,1447227920364224528,1
TonyVanBynen,1447227918850134022,1
TonyVanBynen,1447202527452221442,0
TonyVanBynen,1447202525585842178,1
TonyVanBynen,1446577180985675776,1
TonyVanBynen,1446536374379745284,1
vankayak,1448493798678540294,12
vankayak,1448491755570180106,3
vankayak,1448483013612998657,5
vankayak,1448123963679326212,0
vankayak,1448123837078458374,17
vankayak,1447950166061981705,0
vankayak,1447947706538864644,7
vankayak,1447560249301422085,6
vankayak,1447549482426683392,18
vankayak,1447397302352629763,0
anitavandenbeld,1448124951559614464,3
anitavandenbeld,1447913110837374977,2
anitavandenbeld,1447343822879481859,3
anitavandenbeld,1446640773055799296,2
viraniarif,1447625505402986499,3
JeanYip3,1448489679192526848,0
JeanYip3,1448482130108026880,1
JeanYip3,1448452187777114113,1
JeanYip3,1448448491253112836,1
JeanYip3,1448256499017527306,2
JeanYip3,1448030842069176340,0
JeanYip3,1448028567665889280,0
JeanYip3,1447559765308157952,3
JeanYip3,1447231567651385344,2
JeanYip3,1446810834521444353,1
SalmaZahid15,1447986981582131201,2
SalmaZahid15,1447568181107826690,2
SalmaZahid15,1447295870341365762,2
SalmaZahid15,1446523396146216963,3
SalmaZahid15,1446482330235846658,3
SalmaZahid15,1446121497609658370,3
SalmaZahid15,1446106076806582273,2
SeanCaseyLPC,1447981708582735878,2
SeanCaseyLPC,1446548848072171524,1
SeanCaseyLPC,1446542444133289996,2
L_MacAulay,1447598755419725842,3
L_MacAulay,1446933389882404872,3
L_MacAulay,1446229376325111815,4
L_MacAulay,1446187984022347777,3
L_MacAulay,1446160224772108292,3
L_MacAulay,1446094712113438730,5
CornwallHeath,1447199900647706624,1
CornwallHeath,1446811817490227201,20
CornwallHeath,1446433393823166464,0
CornwallHeath,1446074877463695363,0
ElisabethBriere,1448413026353389572,5
SophieChatel1,1448413291303378948,0
SophieChatel1,1448412911584563200,1
SophieChatel1,1448038454798037005,2
SophieChatel1,1448038119031324672,1
SophieChatel1,1447584993556013062,1
SophieChatel1,1447584789775720453,0
SophieChatel1,1446808267758387204,0
SophieChatel1,1446808137705664513,0
PatriciaLattan3,1446241889414434823,1
PatriciaLattan3,1446240639872610305,1
PatriciaLattan3,1446239544861499392,2
PatriciaLattan3,1446238752200962048,1
AnnieKoutrakis,1448442900824698881,0
AnnieKoutrakis,1448442725620195333,0
AnnieKoutrakis,1448016046544261126,0
AnnieKoutrakis,1448015963362844677,0
AnnieKoutrakis,1447582804854837253,0
AnnieKoutrakis,1447582747527110659,2
AnnieKoutrakis,1447217261069185027,1
AnnieKoutrakis,1447217207876980742,0
AnnieKoutrakis,1446557900864950302,0
AnnieKoutrakis,1446557732916629547,0
PascaleStOnge_,1448115731145580546,4
PascaleStOnge_,1448113595565449218,7
PascaleStOnge_,1448110378228109315,4
PascaleStOnge_,1448109550096240644,1
PascaleStOnge_,1446837848531996678,1
sbergeron,1448323062575869954,0
sbergeron,1448322382503022592,1
sbergeron,1448317776154726406,2
sbergeron,1448307002434899969,0
sbergeron,1448011471854702595,0
sbergeron,1447990704572092419,4
sbergeron,1447933935778942977,2
sbergeron,1447926543938985999,1
sbergeron,1447926005792903242,1
sbergeron,1447923578352111625,4
stevenmackinnon,1447876458345598976,0
stevenmackinnon,1447754499863494657,0
stevenmackinnon,1447687074941919247,0
stevenmackinnon,1447584361222754305,0
stevenmackinnon,1446294391384158215,0
SherryRomanado,1448390039562555400,0
SherryRomanado,1448337233476526080,1
SherryRomanado,1447548883488366595,5
SherryRomanado,1447547482116956164,19
SherryRomanado,1447243610538364935,1
RachelBendayan,1448389968875958279,1
RachelBendayan,1448375222374125573,6
RachelBendayan,1447991162955042822,2
RachelBendayan,1447991091039510533,0
RachelBendayan,1447704686321094666,1
RachelBendayan,1447704498558881796,1
RachelBendayan,1446576475474366465,4
RachelBendayan,1446233652300587008,3
RachelBendayan,1446233294631211011,1
RachelBendayan,1446138932329160713,3
GregFergus,1447884420732628995,2
GregFergus,1447569325850779652,2
GregFergus,1447473544649138178,0
GregFergus,1447279179221897220,0
GregFergus,1447243884082368516,1
GregFergus,1447243335312318467,4
GregFergus,1447213832888360965,0
GregFergus,1446908009867841538,2
GregFergus,1446793266695966726,18
GregFergus,1446715736873914368,1
AHousefather,1448048554447101952,18
AHousefather,1446285079047716870,9
AHousefather,1446194822906318856,3
pablorodriguez,1448097247426711557,16
pablorodriguez,1446201014357569536,3
jyduclos,1448370278472486918,6
jyduclos,1448284868333408262,2
jyduclos,1448272075739779072,2
jyduclos,1446166135557300234,7
MarcMillerVM,1446458182256234499,20
MarcMillerVM,1446203905386455046,4
s_guilbeault,1448379142932770832,2
s_guilbeault,1448314583043694594,1
s_guilbeault,1448313282318770182,6
s_guilbeault,1447565273243045896,1
s_guilbeault,1447215873303908357,14
s_guilbeault,1447215745688084482,8
mclaudebibeau,1448086654510673935,4
mclaudebibeau,1448084193637027844,3
FP_Champagne,1448599519378169859,3
FP_Champagne,1448412474525601794,4
FP_Champagne,1448412118760443911,3
FP_Champagne,1448386347199303680,2
FP_Champagne,1448382416461123589,9
FP_Champagne,1448382397825880068,1
FP_Champagne,1448299466591719439,13
FP_Champagne,1448299347821608963,6
FP_Champagne,1448263844107849731,8
FP_Champagne,1447231846807445504,8
melaniejoly,1448070052952121344,15
melaniejoly,1448067944727126021,18
melaniejoly,1447541285779386370,17
melaniejoly,1447540135021658115,9
MarcGarneau,1448419416769716226,18
MarcGarneau,1448419378366648327,18
MarcGarneau,1447590078981750785,20
MarcGarneau,1447590058400362496,2
MarcGarneau,1447262314307235849,20
MarcGarneau,1447262297647419393,9
MarcGarneau,1446605686100615174,13
MarcGarneau,1446605635798376448,6
MarcGarneau,1446497144697987110,20
MarcGarneau,1446497121511874605,6
JustinTrudeau,1448446504767791104,18
JustinTrudeau,1448446247522770947,19
JustinTrudeau,1448302236543631369,19
JustinTrudeau,1448302195342983179,16
JustinTrudeau,1448084391431901186,17
JustinTrudeau,1448064166183514114,20
JustinTrudeau,1448064164186968064,19
JustinTrudeau,1448063911832473607,18
JustinTrudeau,1448063904270196738,19
JustinTrudeau,1447733746879315971,18
taylorbachrach,1448127490795376643,3
taylorbachrach,1447422797433618435,0
taylorbachrach,1446312328446636032,4
taylorbachrach,1446312077006491648,5
taylorbachrach,1446151982369021961,0
taylorbachrach,1446151248399405062,0
taylorbachrach,1446135497839951877,8
taylorbachrach,1446128343863021579,1
RABlaney,1446147823490064384,3
CanningsNDP,1447376290433036298,1
CanningsNDP,1446907066887458816,1
CanningsNDP,1446902029641601026,2
CanningsNDP,1446901794274115586,6
Laurel_BC,1447680905246437376,2
Laurel_BC,1447680897998737415,2
Laurel_BC,1447680891048771585,2
Laurel_BC,1447680883431903232,5
Laurel_BC,1447260904765026312,18
Laurel_BC,1447148659393449987,0
Laurel_BC,1447148568574189568,0
Laurel_BC,1447142229156319236,0
Laurel_BC,1446475994014142468,20
Laurel_BC,1446308443699261445,15
DonDavies,1448527176039428096,6
DonDavies,1448362142906740740,6
DonDavies,1448314235973296133,13
DonDavies,1448157297226641408,3
DonDavies,1447756992974495747,16
DonDavies,1447316478538117120,20
DonDavies,1446477472124473349,20
DonDavies,1446473329485836288,9
DonDavies,1446472504768270341,4
DonDavies,1446319030927650822,0
yfblanchet,1448095329635688452,9
yfblanchet,1447898189181427713,6
yfblanchet,1447553976749248512,3
yfblanchet,1446934365741662209,5
yfblanchet,1446838929332871172,18
yfblanchet,1446446350841831425,4
yfblanchet,1446226426538123272,20
yfblanchet,1446177970264186880,18
r_garrison,1447243444968046596,19
theJagmeetSingh,1448413239394643973,1
theJagmeetSingh,1448413236399943681,4
theJagmeetSingh,1448409186837147653,18
theJagmeetSingh,1448409183280304134,19
theJagmeetSingh,1448393328370847745,19
theJagmeetSingh,1447986915270086658,18
theJagmeetSingh,1447986914422837250,8
theJagmeetSingh,1447966994913976324,12
theJagmeetSingh,1447966994045747202,6
theJagmeetSingh,1447960252448755718,3
nikiashton,1448377846553063426,19
nikiashton,1447232042874413056,19
nikiashton,1446588409871536136,20
nikiashton,1446107802380947456,9
LeahGazan,1447643863561216006,10
LeahGazan,1447576056962199559,20
LeahGazan,1447297853311918085,20
LeahGazan,1447260007150637058,6
LeahGazan,1447230011849777152,12
LeahGazan,1447216268285726725,18
LeahGazan,1447194844116434947,2
LeahGazan,1446523171780403233,0
LeahGazan,1446197605067857924,19
LeahGazan,1446130616928452608,9
LoriIdlout,1448484771986919430,0
LoriIdlout,1448453479635243012,4
LoriIdlout,1448420002466607112,0
LoriIdlout,1448232628784668673,0
LoriIdlout,1448030355890524161,0
LoriIdlout,1448027969629401097,4
LoriIdlout,1447946790649704450,2
LoriIdlout,1447729024021762049,0
LoriIdlout,1446311695740243972,3
LoriIdlout,1446263211003686916,10
CharlieAngusNDP,1448614154139492358,2
CharlieAngusNDP,1448416165756276739,1
CharlieAngusNDP,1448367508940115975,17
CharlieAngusNDP,1448263233383641093,0
CharlieAngusNDP,1448262984174813188,11
CharlieAngusNDP,1448252466374615043,3
CharlieAngusNDP,1448246356179668992,20
CharlieAngusNDP,1448057085510496264,12
CharlieAngusNDP,1447912869065023490,2
CharlieAngusNDP,1447890971912462336,20
MatthewGreenNDP,1448492888577478656,0
MatthewGreenNDP,1448445155472719875,2
MatthewGreenNDP,1448445149995012099,15
MatthewGreenNDP,1448346497985269776,11
MatthewGreenNDP,1448279032857075717,0
MatthewGreenNDP,1448277957638754310,0
MatthewGreenNDP,1448227008731885578,7
MatthewGreenNDP,1447539457503252485,19
MatthewGreenNDP,1447343065736286213,20
MatthewGreenNDP,1446263526767665152,0
CarolHughesMP,1446515608737226753,2
alexboulerice,1447963643505745923,5
alexboulerice,1446965400462299140,0
alexboulerice,1446963306082750466,0
alexboulerice,1446622181589409803,6
alexboulerice,1446573777735888904,2
alexboulerice,1446125048700420102,3
alexboulerice,1446118194234552337,7
HMcPhersonMP,1448410700515201024,4
HMcPhersonMP,1448058929649307648,2
HMcPhersonMP,1447952382747242500,20
HMcPhersonMP,1447586565379670019,2
HMcPhersonMP,1446579354482331650,2
HMcPhersonMP,1446575362381541378,2
HMcPhersonMP,1446225622444003328,2
GordJohns,1446930797605187587,1
GordJohns,1446321599121018882,0
MPJulian,1448043233942990849,0
MPJulian,1447996948661760001,6
MPJulian,1447683028470300677,0
MPJulian,1447680695355146244,16
MPJulian,1447647401158725632,0
MPJulian,1447644316214562819,9
AMacGregor4CML,1448487606929412107,10
AMacGregor4CML,1448419536911298565,0
AMacGregor4CML,1448406500473409539,0
AMacGregor4CML,1448336365117050880,0
AMacGregor4CML,1448329046857715714,2
AMacGregor4CML,1448042758078300160,5
AMacGregor4CML,1446548376405766149,1
AMacGregor4CML,1446528265229778948,4
BonitaZarrillo,1447622248727138305,0
BonitaZarrillo,1446556853597458437,0
BonitaZarrillo,1446489447722209281,8
BonitaZarrillo,1446209876284354564,6
BrianMasseMP,1447723771733889024,0
BrianMasseMP,1446545414690377747,2
BrianMasseMP,1446545411422949391,9
LMathys,1447744513318002688,4
LMathys,1446202130914848775,0